12:29:32.055PM INFO  com.library.aspect.LoggingAspect - Aspect is initialized
12:29:41.424PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.424PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.424PM INFO  c.l.controller.AuthorController - Counter : 7691
12:29:41.425PM INFO  c.l.controller.AuthorController - Counter : 7692
12:29:41.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.425PM INFO  c.l.controller.AuthorController - Counter : 7693
12:29:41.425PM INFO  c.l.controller.AuthorController - Counter : 7694
12:29:41.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.425PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.425PM INFO  c.l.controller.AuthorController - Counter : 7695
12:29:41.425PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.425PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.426PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.426PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.426PM INFO  c.l.controller.AuthorController - Counter : 7696
12:29:41.426PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.426PM INFO  c.l.controller.AuthorController - Counter : 7697
12:29:41.426PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.426PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.426PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.426PM INFO  c.l.controller.AuthorController - Counter : 7698
12:29:41.426PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.427PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.427PM INFO  c.l.controller.AuthorController - Counter : 7699
12:29:41.427PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.427PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.427PM INFO  c.l.controller.AuthorController - Counter : 7700
12:29:41.427PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.427PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.427PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.427PM INFO  c.l.controller.AuthorController - Counter : 7701
12:29:41.428PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.428PM INFO  c.l.controller.AuthorController - Counter : 7702
12:29:41.428PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.428PM INFO  c.l.controller.AuthorController - Counter : 7703
12:29:41.428PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.428PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.428PM INFO  c.l.controller.AuthorController - Counter : 7704
12:29:41.428PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.429PM INFO  c.l.controller.AuthorController - Counter : 7705
12:29:41.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.429PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.429PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.429PM INFO  c.l.controller.AuthorController - Counter : 7706
12:29:41.430PM INFO  c.l.controller.AuthorController - Counter : 7707
12:29:41.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.430PM INFO  c.l.controller.AuthorController - Counter : 7708
12:29:41.430PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.431PM INFO  c.l.controller.AuthorController - Counter : 7709
12:29:41.431PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.431PM INFO  c.l.controller.AuthorController - Counter : 7710
12:29:41.431PM INFO  c.l.controller.AuthorController - Counter : 7711
12:29:41.431PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.431PM INFO  c.l.controller.AuthorController - Counter : 7712
12:29:41.431PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.431PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.431PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.431PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.431PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.431PM INFO  c.l.controller.AuthorController - Counter : 7713
12:29:41.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.432PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.432PM INFO  c.l.controller.AuthorController - Counter : 7714
12:29:41.433PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.433PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.432PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.433PM INFO  c.l.controller.AuthorController - Counter : 7715
12:29:41.433PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.433PM INFO  c.l.controller.AuthorController - Counter : 7716
12:29:41.434PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.434PM INFO  c.l.controller.AuthorController - Counter : 7717
12:29:41.434PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.434PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.435PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.435PM INFO  c.l.controller.AuthorController - Counter : 7718
12:29:41.435PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.435PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.434PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.435PM INFO  c.l.controller.AuthorController - Counter : 7719
12:29:41.436PM INFO  c.l.controller.AuthorController - Counter : 7720
12:29:41.436PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.436PM INFO  c.l.controller.AuthorController - Counter : 7721
12:29:41.436PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.436PM INFO  c.l.controller.AuthorController - Counter : 7722
12:29:41.436PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.437PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.437PM INFO  c.l.controller.AuthorController - Counter : 7723
12:29:41.437PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.437PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.437PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.437PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.437PM INFO  c.l.controller.AuthorController - Counter : 7724
12:29:41.437PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.437PM INFO  c.l.controller.AuthorController - Counter : 7725
12:29:41.437PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.437PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.438PM INFO  c.l.controller.AuthorController - Counter : 7726
12:29:41.438PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.438PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.438PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.438PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.438PM INFO  c.l.controller.AuthorController - Counter : 7727
12:29:41.438PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.438PM INFO  c.l.controller.AuthorController - Counter : 7728
12:29:41.439PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.439PM INFO  c.l.controller.AuthorController - Counter : 7729
12:29:41.439PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.439PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.439PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.439PM INFO  c.l.controller.AuthorController - Counter : 7730
12:29:41.439PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.439PM INFO  c.l.controller.AuthorController - Counter : 7731
12:29:41.439PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.440PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.440PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.440PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.440PM INFO  c.l.controller.AuthorController - Counter : 7732
12:29:41.440PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.440PM INFO  c.l.controller.AuthorController - Counter : 7733
12:29:41.440PM INFO  c.l.controller.AuthorController - Counter : 7734
12:29:41.440PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.441PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.441PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.442PM INFO  c.l.controller.AuthorController - Counter : 7735
12:29:41.442PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.443PM INFO  c.l.controller.AuthorController - Counter : 7736
12:29:41.443PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.443PM INFO  c.l.controller.AuthorController - Counter : 7737
12:29:41.444PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.444PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.444PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.445PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.445PM INFO  c.l.controller.AuthorController - Counter : 7738
12:29:41.445PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.445PM INFO  c.l.controller.AuthorController - Counter : 7739
12:29:41.445PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.445PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.445PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.445PM INFO  c.l.controller.AuthorController - Counter : 7740
12:29:41.445PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.445PM INFO  c.l.controller.AuthorController - Counter : 7741
12:29:41.445PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.446PM INFO  c.l.controller.AuthorController - Counter : 7742
12:29:41.446PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.446PM INFO  c.l.controller.AuthorController - Counter : 7743
12:29:41.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.446PM INFO  c.l.controller.AuthorController - Counter : 7744
12:29:41.446PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.446PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.446PM INFO  c.l.controller.AuthorController - Counter : 7745
12:29:41.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.446PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.447PM INFO  c.l.controller.AuthorController - Counter : 7746
12:29:41.447PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.447PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.447PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.447PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.448PM INFO  c.l.controller.AuthorController - Counter : 7747
12:29:41.448PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.448PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.448PM INFO  c.l.controller.AuthorController - Counter : 7748
12:29:41.448PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.448PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.448PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.448PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.448PM INFO  c.l.controller.AuthorController - Counter : 7749
12:29:41.448PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.448PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.448PM INFO  c.l.controller.AuthorController - Counter : 7750
12:29:41.449PM INFO  c.l.controller.AuthorController - Counter : 7751
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.449PM INFO  c.l.controller.AuthorController - Counter : 7752
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.449PM INFO  c.l.controller.AuthorController - Counter : 7753
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.449PM INFO  c.l.controller.AuthorController - Counter : 7754
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.449PM INFO  c.l.controller.AuthorController - Counter : 7755
12:29:41.449PM INFO  c.l.controller.AuthorController - Counter : 7756
12:29:41.450PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.450PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.449PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.450PM INFO  c.l.controller.AuthorController - Counter : 7757
12:29:41.450PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.450PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.450PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.451PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.451PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.451PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:41.451PM INFO  c.l.controller.AuthorController - Counter : 7758
12:29:41.451PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.451PM INFO  c.l.controller.AuthorController - Counter : 7759
12:29:41.451PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.452PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.452PM INFO  c.l.controller.AuthorController - Counter : 7760
12:29:41.452PM INFO  c.l.controller.AuthorController - Counter : 7761
12:29:41.452PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.452PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.452PM INFO  c.l.controller.AuthorController - Counter : 7762
12:29:41.452PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:41.452PM INFO  c.l.controller.AuthorController - Counter : 7763
12:29:41.452PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
